k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii	0.00262	0.00003	0.52169	0.00378	0.00132	0.04371	0.43185	0.00008	0	0.01047	0.1001	0.01167	0.23185	0.03656	0.00424	0	0.01184	0	0.01104	0.01607	0.00929	0.00894	0.55107	0	0.08076	0	0.10844	0.21094	0.03988	0.12287	0	0.56833	0.30876	0.25457	0.37246	0	0.12927	0.00035	0.69515	0.07799	0.45245	0.00051	0.00142	0.26813	0.00145	0.00227	0.02747	0.00386	0.00002	0.00643	0.01085	0	0.16377	0.66303	1.47207	0	0.00003	0	0	0.18998	0.00972	0.0705	0	0.26075	0.23938	0.16792	0.1268	0.01931	1.66374	0.00061	0.03624	0	0	0.31411	0.00001	0.00008	0.00527	0.09541	0.00002	0	0.04031	0.00165	0.00167	0.07685	0.02104	0	0.00002	0.02847	0	0.01107	0.02191	0	0.06629	0.00292	0.0144	0.06481	0.00512	0	0.00079	0.01526	0.11201	0.00001	0.0299	0.0287	0.00192	0.00021	0	0.00164	0.00009	0	0.00002	0.00023	0.13532	0.11454	0.03398	2.27433	0.00672	0.03625	0.00097	0.04799	0.03617	0.00062	0.08341	0.00332	0.0035	0.23873	0.00288	0.00073	0.00299	0.69186	0.00008	0.00008	0.00068	0.0035	0.01707	0.04654	0	0.00548	0.17256	0.03387	0	0.00856	0.24104	0	0.00327	0.53866	0.00001	0.00107	0.45811	0.00001	0.52506	0.00422	0	0.11563	0.00805	0.00335	0.05701	0.00485	0.01628	0.00069	0.00919	0	0.01584	0.00732	0.02413	0.60987	0.04006	0.52773	0	0.00503	0	0.01838	0.00047	0.0067	0.17157	0	0.01002	0.00058	0.00544	0.00778	0.02272	0.0073	0	0.07	0.00078	0.2064	0.54874	0.0122	0.07111	0.0071	0.00028	0.00005	0	0.00734	0	0.02892	0.00109	0	0.00282	0.07509	0.15256	0.1857	0.0002	0.05713	0.27331	0.00075	0.12888	0.30827	0.02966	0.0068	0.10449	0.25011	0.00008	0.00173	0.1289	0.23309	0.09964	0.00174	0.2506	0.00145	0.00172	0.02738	0.18198	0.01683	0.09421	0.49598	0.01411	0.0071	0.04035	0.12062	0.17054	0.03681	0	0.00004	0.09884	0.01472	0.18734	0.1334	0.00732	0.00027	0.18615	0.00116	0.37217	0.00442	0.00128	0.0196	0.20317	0.01199	0.42514	0.00009	0.00001	0.00117	0.15562	0.05023	0.02703	0.17479	0.45497	0.00005	0.00621	0.56053	0.00004	0.01485	0.01018	0.0469	0.00067	0.06781	0.00977	0.19434	0.06382	0.00686	0.26226	0.00001	0.00155	0.00136	0.00735	0.02451	0.01135	0.00146	0.23812	0.00497	0.04662	0.3634	0.18772	0.57087	0.03172	0.14036	0.00111	0.03442	0.00072	0.0007	0.07338	0.03513	0.37531	0.01495	0.00041	0.00706	0.00085	0.0759	0.05163	0.0007	0.5239	0.03317	0.28127	0.10594
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_unclassified	0	0	0.00112	0	0	0	0.00893	0	0	0	0.00079	0.01007	0.0012	0	0	0	0.00001	0	0	0	0.00357	0	0.03515	0	0.00003	0	0.00488	0.00818	0	0.00207	0	0.02194	0.00232	0.00232	0.02384	0	0	0	0.21976	0.05181	0.01695	0.00003	0.00001	0.00067	0	0	0	0	0	0	0	0	0.00006	0.11969	0.33908	0	0	0	0	0.00001	0	0.00549	0	0.00235	0.02447	0.00144	0.00005	0.00015	0.20766	0	0	0	0	0.00961	0	0	0	0	0	0	0	0	0	0.0257	0	0	0	0.00002	0	0.00005	0.04638	0	0.00062	0	0.00004	0.00004	0	0	0	0.00001	0.05732	0	0.00053	0.0005	0	0	0	0.00003	0	0	0	0	0.01592	0.00064	0	0.46286	0.00001	0.00092	0	0	0	0	0.00467	0	0	0.01031	0.00001	0	0.00002	0.0906	0	0	0	0	0.00016	0.001	0	0.00001	0.02519	0.00021	0	0	0.00292	0	0.0033	0.09128	0	0	0.09054	0	0.07165	0	0	0.0246	0	0	0.00089	0	0.00578	0	0	0	0.0023	0.00001	0	0.05456	0	0.1816	0	0	0	0	0	0	0.0469	0	0	0	0	0.00011	0	0.00035	0	0.00201	0.00006	0.01429	0.06687	0.00004	0.05016	0	0	0	0	0	0	0.00009	0	0	0.00975	0.02282	0.00015	0.00008	0.00039	0	0.02037	0.00019	0.00155	0.00472	0.01688	0.00001	0.00149	0.00667	0	0	0.06189	0.06357	0	0	0.01781	0	0.00001	0.00024	0.00325	0.00141	0.04123	0.37224	0.00005	0	0.0141	0.01781	0.04826	0.00088	0	0.0025	0.04856	0.00298	0.0042	0.00041	0.04441	0.0002	0.02588	0.00052	0.00181	0.00004	0	0.00003	0.00282	0	0.28075	0	0	0	0.04872	0	0.00173	0.02035	0.18366	0	0.00044	0.21311	0	0.00001	0.00077	0.00253	0.00001	0.00931	0.00008	0.14192	0.04285	0.00061	0.05838	0	0.00019	0	0.0449	0	0.00006	0	0.08888	0	0.00681	0.11266	0.0014	0.76935	0.01008	0.00763	0.00238	0.00027	0	0	0.0304	0.00069	0.02764	0.00569	0.00001	0.00005	0	0.0047	0.00338	0.00002	0.00716	0.00081	0.04163	0.03263
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae	0	0.00008	0	0	0	0	0	0	0	0.01748	0.01377	0	0.00164	0.06496	0	0.00001	0	0	0.00005	0	0.00016	0	0.00006	0.00296	0	0	0.00004	0.00068	0	0	0	0	0	0	0	0	0	0	0.00512	0	0.00003	0	0.00008	0	0.07187	0.00005	0	0.00001	0	0.00005	0.00001	0.00001	0	0	0	0.00004	0	0	0.00348	0.00302	0	0	0	0	0	0	0	0	0	0.0006	0.00001	0.00293	0	0.01629	0.00011	0	0.00158	0.00252	0	0	0	0.03008	0	0	0	0	0	0	0	0	0.00112	0	0	0.00008	0	0	0	0.00009	0.00002	0	0	0	0	0	0	0.00027	0.00006	0	0	0	0	0	0.00778	0.00211	0.05092	0	0	0	0	0.00011	0.00022	0	0.00699	0	0.00001	0	0.00165	0	0	0.00683	0	0	0	0.00394	0.00001	0	0	0	0	0.00095	0	0.03137	0.00007	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0.00036	0.00027	0	0	0	0.00002	0.00338	0.00306	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0.00003	0.00007	0.00246	0.02578	0	0	0	0	0	0	0	0.01749	0	0.00018	0	0.00001	0	0	0	0	0	0.03122	0	0.01236	0	0	0	0.00004	0.00002	0	0	0	0	0	0	0	0	0	0.00025	0.00001	0	0	0.03884	0	0	0	0	0	0	0.00001	0	0	0.0037	0.00019	0	0.00932	0	0	0	0	0	0	0	0	0	0.01457	0	0	0	0.02072	0	0	0.02631	0.08479	0	0	0.00152	0.00001	0	0	0	0	0.00043	0	0.00537	0.00033	0.00019	0.00007	0.0001	0	0	0.00602	0	0	0	0	0	0	0.00635	0	0.08079	0.00066	0	0	0.00232	0	0	0.00003	0	0	0	0	0	0	0	0.00011	0.00048	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacteriaceae_unclassified	0	0.00039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164	0.00875	0.00002	0	0.00001	0	0	0	0	0	0	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0.00006	0	0	0	0.00001	0.00006	0	0	0	0	0	0	0	0	0	0	0	0.00141	0	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0.00017	0	0	0	0.00157	0	0	0	0	0.00039	0	0.00002	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0.00004	0	0	0	0	0	0	0	0	0.00421	0.00052	0.00065	0	0	0.00108	0	0.001	0.00053	0	0	0	0.00267	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0.00002	0.00011	0.0006	0	0	0	0	0	0	0	0.00009	0.00014	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0.00003	0	0.00088	0	0	0	0	0	0	0	0	0	0	0.00001	0.00272	0	0.00046	0.00209	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0.00004	0	0	0.00014	0	0.00037	0	0	0	0	0	0	0.00057	0	0	0	0	0	0.00001	0	0.00004	0	0	0	0	0	0	0.00193	0	0	0	0.00032	0.00051	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011	0	0	0.0001	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii	0	0	0	0	0.00007	0	0	0	0.00003	0.00003	0.00001	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00007	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0.00019	0	0	0	0	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	0.00008	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0.00042	0	0	0.0001	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0.00008	0	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005	0	0	0	0	0	0.00005	0.00002	0.0032	0	0.00002	0	0	0	0	0	0	0	0	0	0.00001	0	0	0.00004	0.00001	0.00006	0	0	0.00068	0	0	0	0	0.00003	0	0	0	0.00017	0.00001	0	0	0	0	0	0	0	0.00001	0	0.00073	0	0	0	0	0	0	0	0	0	0.00038	0.00003	0.00573	0	0	0.00005	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0	0.00001	0	0.00001	0	0	0	0	0.00009	0.00228	0	0	0.00918	0.00036	0	0	0	0.00002	0	0	0	0	0.00083	0	0.00273	0.00379	0	0	0.00007	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus	0	0	0.00029	0	0.00055	0	0	0	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021	0	0	0	0	0.00001	0.00008	0	0	0	0	0	0.00002	0	0	0.00124	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0.00023	0	0	0	0	0	0	0	0	0.00003	0	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0.00238	0.00214	0	0	0	0.00228	0.00001	0	0	0	0	0	0	0.00063	0	0	0	0	0	0	0.00001	0.00056	0	0.00036	0	0	0	0.00043	0	0	0.00082	0	0	0.00036	0.02298	0.00006	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0.00867	0	0	0	0	0	0	0	0.00006	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00006	0.00032	0.00201	0	0	0.0008	0	0	0.00208	0	0	0.00018	0	0	0	0.00002	0	0	0.00103	0	0.00005	0	0	0.00001	0	0	0.00283	0.00001	0.00009	0	0	0	0	0.00001	0	0	0.00067	0.00039	0	0.00078	0	0.00196	0	0	0	0	0.00004	0.00001	0.00067	0	0	0.00005	0	0.00111	0.01457	0	0	0	0.00016	0.0024	0.00002	0	0.00111	0	0.00003	0	0	0	0	0	0.00039	0.00102	0	0	0	0	0	0.00004	0.0022	0.00265	0	0	0.00065	0	0	0	0	0	0	0.00001	0.00061	0	0.00153	0	0.00005	0.00007	0.00002	0	0	0	0.00005	0.00001	0.00008	0.00026	0	0.00002	0.00002	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_turicensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0.00006	0	0	0.00003	0	0	0.00035	0	0	0	0	0	0	0	0	0	0.00008	0	0	0	0	0.00001	0.00003	0	0	0	0	0	0.00001	0	0.00158	0	0	0	0	0	0	0	0	0	0	0	0	0.00015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0	0	0.00006	0	0	0	0.00014	0	0	0.00009	0	0	0.00002	0	0	0	0	0	0	0	0	0	0.00017	0	0	0	0.00277	0	0	0	0	0.00009	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum|s__Varibaculum_cambriense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0	0	0	0	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0.00003	0	0.00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	0	0.00165	0.00047	0.00043	0.00659	0	0	0	0	0.00519	0	0.00001	0	0	0.00004	0.00002	0.00005	0	0.00018	0	0.002	0.00276	0	0.00015	0.00003	0.00133	0	0.00009	0	0.00007	0	0	0.00001	0	0.01392	0.00139	0.00038	0	0.00024	0.00222	0.00004	0.00008	0.001	0	0.00002	0	0.00027	0	0.00019	0.01344	0.00177	0	0.00001	0.00114	0	0	0	0.00177	0	0	0.0041	0.00445	0.00003	0.00038	0.00011	0.00066	0.00613	0	0	0.00003	0.00089	0	0.0001	0	0.00075	0	0.00007	0	0.01633	0.00001	0.00893	0.00107	0.01214	0	0.00176	0.00005	0	0	0.00024	0	0	0	0.00033	0	0.00005	0.00398	0	0.00495	0	0.00113	0	0	0	0.00005	0	0	0	0.00103	0.00008	0	0	0.00001	0.00058	0.00032	0	0.00062	0.00428	0.001	0.00002	0	0.00067	0.00002	0	0.00033	0.00023	0.00713	0.00001	0	0.00667	0	0	0.00039	0	0	0.00192	0.00027	0	0	0.00156	0.00497	0	0.00001	0.00372	0.00007	0	0.0001	0.00191	0.0006	0.01018	0	0.00012	0.00003	0	0.00294	0.00786	0	0.00003	0.00003	0.00034	0.00004	0.00026	0	0	0	0.00001	0.0054	0	0.01841	0.00001	0	0	0.00031	0.0001	0.00003	0.00077	0	0	0	0.00063	0	0.00094	0.00088	0.00154	0.00014	0.00042	0	0	0	0	0	0	0.00005	0.00049	0	0.00054	0.00002	0.00687	0.00202	0.00173	0.00001	0.00051	0.00006	0.00352	0	0.00439	0.00023	0.00037	0.00201	0.01065	0	0.0012	0.00294	0.00048	0	0.00408	0.00001	0.00635	0.00996	0.0003	0.00096	0.01267	0	0.00325	0.00235	0.00028	0.00078	0.00009	0.00159	0.00017	0.00207	0	0.00005	0.00391	0.02399	0.00145	0.00452	0	0.00004	0.00251	0.0007	0.00299	0	0.00011	0.00029	0.02713	0	0.00373	0.00014	0.00105	0.00215	0.00611	0	0	0	0.00145	0.00285	0.00031	0.00057	0.01715	0.00059	0	0.00001	0	0	0.00161	0.00008	0.00045	0.00657	0.00025	0.00188	0.00824	0.00001	0	0.0039	0.00026	0.00211	0	0.00615	0.00154	0.00026	0.00002	0.00241	0.00326	0.00002	0.00012	0.00012	0.00236	0.00001	0.00122	0.00003	0.00018	0.00703	0.00134	0.0004	0	0.0009	0.00014	0.00004	0.00017	0.00022	0.00061	0.00394	0.00322	0.00044
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_unclassified	0	0	0.00003	0.00138	0.00039	0	0	0	0	0	0.00001	0	0	0	0	0.00011	0	0.0003	0	0	0	0	0.00035	0	0	0	0	0.00003	0	0	0.00001	0	0	0	0.00001	0.00014	0	0	0.00009	0.00001	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0.00002	0	0	0.00002	0	0	0.00031	0.00002	0.00079	0	0	0.00004	0.00003	0	0	0	0	0	0	0	0	0	0.0005	0	0	0.00001	0.00051	0.00038	0	0	0	0.00007	0	0	0	0	0	0.00008	0.00166	0	0	0	0	0	0.00061	0.00001	0.00005	0	0.00002	0	0	0.00146	0.0011	0	0	0	0.00022	0	0	0	0.00003	0	0	0	0	0	0	0	0	0.00006	0	0	0.00014	0.00021	0.00042	0	0	0.00168	0	0.00122	0	0	0	0.00007	0	0	0	0	0.00421	0	0	0	0	0.0001	0	0.00002	0	0	0.00128	0	0.00002	0.00014	0	0	0	0	0	0	0	0	0	0.00004	0.00034	0	0	0	0.00001	0.00116	0	0	0	0.00073	0	0	0	0.00007	0	0	0.00043	0	0	0	0	0.00021	0	0	0	0	0	0.00001	0.00075	0	0	0	0	0.00218	0	0	0.0007	0	0.00104	0.0011	0.00006	0.00003	0.00021	0.00079	0.00002	0.00031	0.00001	0.00125	0	0.00004	0.00004	0	0.0078	0	0.00006	0.00016	0	0	0.00004	0.00013	0.00025	0.00005	0	0.00003	0	0	0	0	0.00148	0	0.00004	0	0.00011	0.00016	0	0.00199	0.0009	0	0	0	0.00007	0.00072	0	0	0	0.00084	0.00113	0	0.0001	0	0.00002	0.00156	0	0	0	0.00004	0	0	0	0	0.00001	0.00005	0	0.00033	0.00004	0.00001	0	0	0.00008	0	0.00101	0.00026	0.00146	0	0	0.00209	0.00001	0	0.00001	0	0.00001	0.0013	0.00027	0	0	0.00015	0	0	0.00001	0.00002	0	0	0.00004	0	0	0	0.00004
